time [s]	pitch[degree/s]	yaw[degree/s]	roll[degree/s]	altitude[km]	long[degrees]	latd[degrees]	thrust[kN]
   7.4800000e+00  -1.2949162e+01   4.5392344e+00  -5.0241722e+01   6.4438712e-01   1.6018108e+01   6.9294175e+01   4.6732266e+05
   7.4900000e+00  -1.2977531e+01   4.5492476e+00  -5.0242709e+01   6.4601271e-01   1.6018103e+01   6.9294176e+01   4.6725230e+05
   7.5000000e+00  -1.3005901e+01   4.5592597e+00  -5.0243698e+01   6.4764040e-01   1.6018098e+01   6.9294176e+01   4.6718200e+05
   7.5100000e+00  -1.3034271e+01   4.5692707e+00  -5.0244689e+01   6.4927019e-01   1.6018093e+01   6.9294177e+01   4.6711175e+05
   7.5200000e+00  -1.3062642e+01   4.5792806e+00  -5.0245683e+01   6.5090209e-01   1.6018088e+01   6.9294178e+01   4.6704155e+05
   7.5300000e+00  -1.3091014e+01   4.5892894e+00  -5.0246679e+01   6.5253609e-01   1.6018083e+01   6.9294178e+01   4.6697139e+05
   7.5400000e+00  -1.3119387e+01   4.5992971e+00  -5.0247678e+01   6.5417219e-01   1.6018078e+01   6.9294179e+01   4.6690126e+05
   7.5500000e+00  -1.3147760e+01   4.6093036e+00  -5.0248679e+01   6.5581038e-01   1.6018073e+01   6.9294179e+01   4.6683115e+05
   7.5600000e+00  -1.3176135e+01   4.6193090e+00  -5.0249683e+01   6.5745068e-01   1.6018068e+01   6.9294180e+01   4.6676104e+05
   7.5700000e+00  -1.3204510e+01   4.6293132e+00  -5.0250689e+01   6.5909308e-01   1.6018063e+01   6.9294181e+01   4.6669095e+05
   7.5800000e+00  -1.3232886e+01   4.6393163e+00  -5.0251698e+01   6.6073757e-01   1.6018058e+01   6.9294181e+01   4.6662085e+05
   7.5900000e+00  -1.3261262e+01   4.6493183e+00  -5.0252709e+01   6.6238416e-01   1.6018053e+01   6.9294182e+01   4.6655074e+05
   7.6000000e+00  -1.3289640e+01   4.6593192e+00  -5.0253723e+01   6.6403284e-01   1.6018048e+01   6.9294182e+01   4.6648063e+05
   7.6100000e+00  -1.3318018e+01   4.6693188e+00  -5.0254740e+01   6.6568361e-01   1.6018043e+01   6.9294183e+01   4.6641053e+05
   7.6200000e+00  -1.3346397e+01   4.6793174e+00  -5.0255758e+01   6.6733648e-01   1.6018037e+01   6.9294184e+01   4.6634043e+05
   7.6300000e+00  -1.3374777e+01   4.6893148e+00  -5.0256780e+01   6.6899144e-01   1.6018032e+01   6.9294184e+01   4.6627035e+05
   7.6400000e+00  -1.3403158e+01   4.6993111e+00  -5.0257804e+01   6.7064850e-01   1.6018027e+01   6.9294185e+01   4.6620028e+05
   7.6500000e+00  -1.3431540e+01   4.7093062e+00  -5.0258830e+01   6.7230764e-01   1.6018022e+01   6.9294185e+01   4.6613024e+05
   7.6600000e+00  -1.3459922e+01   4.7193001e+00  -5.0259859e+01   6.7396887e-01   1.6018017e+01   6.9294186e+01   4.6606022e+05
   7.6700000e+00  -1.3488305e+01   4.7292930e+00  -5.0260891e+01   6.7563219e-01   1.6018011e+01   6.9294187e+01   4.6599024e+05
   7.6800000e+00  -1.3516689e+01   4.7392846e+00  -5.0261925e+01   6.7729759e-01   1.6018006e+01   6.9294187e+01   4.6592029e+05
   7.6900000e+00  -1.3545074e+01   4.7492751e+00  -5.0262961e+01   6.7896509e-01   1.6018001e+01   6.9294188e+01   4.6585039e+05
   7.7000000e+00  -1.3573460e+01   4.7592645e+00  -5.0264001e+01   6.8063466e-01   1.6017995e+01   6.9294188e+01   4.6578054e+05
   7.7100000e+00  -1.3601846e+01   4.7692527e+00  -5.0265042e+01   6.8230632e-01   1.6017990e+01   6.9294189e+01   4.6571074e+05
   7.7200000e+00  -1.3630234e+01   4.7792397e+00  -5.0266086e+01   6.8398007e-01   1.6017984e+01   6.9294190e+01   4.6564099e+05
   7.7300000e+00  -1.3658622e+01   4.7892256e+00  -5.0267133e+01   6.8565590e-01   1.6017979e+01   6.9294190e+01   4.6557131e+05
   7.7400000e+00  -1.3687011e+01   4.7992103e+00  -5.0268183e+01   6.8733380e-01   1.6017974e+01   6.9294191e+01   4.6550169e+05
   7.7500000e+00  -1.3715401e+01   4.8091938e+00  -5.0269235e+01   6.8901379e-01   1.6017968e+01   6.9294192e+01   4.6543215e+05
   7.7600000e+00  -1.3743791e+01   4.8191762e+00  -5.0270289e+01   6.9069586e-01   1.6017963e+01   6.9294193e+01   4.6536268e+05
   7.7700000e+00  -1.3772183e+01   4.8291574e+00  -5.0271346e+01   6.9238000e-01   1.6017957e+01   6.9294193e+01   4.6529329e+05
   7.7800000e+00  -1.3800575e+01   4.8391374e+00  -5.0272406e+01   6.9406623e-01   1.6017952e+01   6.9294194e+01   4.6522398e+05
   7.7900000e+00  -1.3828969e+01   4.8491163e+00  -5.0273468e+01   6.9575453e-01   1.6017946e+01   6.9294195e+01   4.6515476e+05
   7.8000000e+00  -1.3857363e+01   4.8590939e+00  -5.0274533e+01   6.9744490e-01   1.6017941e+01   6.9294195e+01   4.6508564e+05
   7.8100000e+00  -1.3885758e+01   4.8690704e+00  -5.0275600e+01   6.9913735e-01   1.6017935e+01   6.9294196e+01   4.6501661e+05
   7.8200000e+00  -1.3914153e+01   4.8790457e+00  -5.0276671e+01   7.0083187e-01   1.6017929e+01   6.9294197e+01   4.6494768e+05
   7.8300000e+00  -1.3942550e+01   4.8890198e+00  -5.0277743e+01   7.0252847e-01   1.6017924e+01   6.9294197e+01   4.6487885e+05
   7.8400000e+00  -1.3970947e+01   4.8989927e+00  -5.0278818e+01   7.0422713e-01   1.6017918e+01   6.9294198e+01   4.6481012e+05
   7.8500000e+00  -1.3999346e+01   4.9089644e+00  -5.0279896e+01   7.0592787e-01   1.6017912e+01   6.9294199e+01   4.6474147e+05
   7.8600000e+00  -1.4027745e+01   4.9189349e+00  -5.0280977e+01   7.0763068e-01   1.6017907e+01   6.9294199e+01   4.6467290e+05
   7.8700000e+00  -1.4056145e+01   4.9289042e+00  -5.0282060e+01   7.0933555e-01   1.6017901e+01   6.9294200e+01   4.6460441e+05
   7.8800000e+00  -1.4084545e+01   4.9388723e+00  -5.0283145e+01   7.1104249e-01   1.6017895e+01   6.9294201e+01   4.6453600e+05
   7.8900000e+00  -1.4112947e+01   4.9488392e+00  -5.0284234e+01   7.1275150e-01   1.6017890e+01   6.9294201e+01   4.6446766e+05
   7.9000000e+00  -1.4141350e+01   4.9588049e+00  -5.0285324e+01   7.1446257e-01   1.6017884e+01   6.9294202e+01   4.6439938e+05
   7.9100000e+00  -1.4169753e+01   4.9687693e+00  -5.0286418e+01   7.1617571e-01   1.6017878e+01   6.9294203e+01   4.6433116e+05
   7.9200000e+00  -1.4198157e+01   4.9787326e+00  -5.0287514e+01   7.1789090e-01   1.6017872e+01   6.9294203e+01   4.6426300e+05
   7.9300000e+00  -1.4226562e+01   4.9886946e+00  -5.0288613e+01   7.1960816e-01   1.6017866e+01   6.9294204e+01   4.6419489e+05
   7.9400000e+00  -1.4254968e+01   4.9986553e+00  -5.0289714e+01   7.2132749e-01   1.6017860e+01   6.9294205e+01   4.6412683e+05
   7.9500000e+00  -1.4283375e+01   5.0086149e+00  -5.0290818e+01   7.2304887e-01   1.6017854e+01   6.9294206e+01   4.6405882e+05
   7.9600000e+00  -1.4311783e+01   5.0185732e+00  -5.0291925e+01   7.2477231e-01   1.6017848e+01   6.9294206e+01   4.6399087e+05
   7.9700000e+00  -1.4340191e+01   5.0285302e+00  -5.0293034e+01   7.2649780e-01   1.6017842e+01   6.9294207e+01   4.6392297e+05
   7.9800000e+00  -1.4368601e+01   5.0384861e+00  -5.0294146e+01   7.2822536e-01   1.6017836e+01   6.9294208e+01   4.6385513e+05
   7.9900000e+00  -1.4397011e+01   5.0484407e+00  -5.0295261e+01   7.2995497e-01   1.6017830e+01   6.9294209e+01   4.6378735e+05
   8.0000000e+00  -1.4425422e+01   5.0583941e+00  -5.0296378e+01   7.3168664e-01   1.6017824e+01   6.9294210e+01   4.6371964e+05
   8.0100000e+00  -1.4453834e+01   5.0683462e+00  -5.0297498e+01   7.3342035e-01   1.6017818e+01   6.9294210e+01   4.6365199e+05
   8.0200000e+00  -1.4482247e+01   5.0782971e+00  -5.0298620e+01   7.3515613e-01   1.6017812e+01   6.9294211e+01   4.6358442e+05
   8.0300000e+00  -1.4510661e+01   5.0882467e+00  -5.0299745e+01   7.3689395e-01   1.6017806e+01   6.9294212e+01   4.6351692e+05
   8.0400000e+00  -1.4539075e+01   5.0981951e+00  -5.0300873e+01   7.3863383e-01   1.6017799e+01   6.9294213e+01   4.6344949e+05
   8.0500000e+00  -1.4567491e+01   5.1081423e+00  -5.0302004e+01   7.4037575e-01   1.6017793e+01   6.9294213e+01   4.6338214e+05
   8.0600000e+00  -1.4595907e+01   5.1180882e+00  -5.0303137e+01   7.4211972e-01   1.6017787e+01   6.9294214e+01   4.6331487e+05
   8.0700000e+00  -1.4624325e+01   5.1280328e+00  -5.0304273e+01   7.4386575e-01   1.6017781e+01   6.9294215e+01   4.6324766e+05
   8.0800000e+00  -1.4652743e+01   5.1379762e+00  -5.0305412e+01   7.4561381e-01   1.6017775e+01   6.9294216e+01   4.6318051e+05
   8.0900000e+00  -1.4681162e+01   5.1479184e+00  -5.0306553e+01   7.4736393e-01   1.6017768e+01   6.9294217e+01   4.6311341e+05
   8.1000000e+00  -1.4709582e+01   5.1578593e+00  -5.0307697e+01   7.4911609e-01   1.6017762e+01   6.9294217e+01   4.6304636e+05
   8.1100000e+00  -1.4738003e+01   5.1677989e+00  -5.0308844e+01   7.5087029e-01   1.6017756e+01   6.9294218e+01   4.6297934e+05
   8.1200000e+00  -1.4766424e+01   5.1777373e+00  -5.0309993e+01   7.5262653e-01   1.6017749e+01   6.9294219e+01   4.6291235e+05
   8.1300000e+00  -1.4794847e+01   5.1876744e+00  -5.0311145e+01   7.5438482e-01   1.6017743e+01   6.9294220e+01   4.6284538e+05
   8.1400000e+00  -1.4823270e+01   5.1976102e+00  -5.0312300e+01   7.5614514e-01   1.6017736e+01   6.9294220e+01   4.6277842e+05
   8.1500000e+00  -1.4851695e+01   5.2075448e+00  -5.0313458e+01   7.5790751e-01   1.6017730e+01   6.9294221e+01   4.6271146e+05
   8.1600000e+00  -1.4880120e+01   5.2174781e+00  -5.0314618e+01   7.5967191e-01   1.6017724e+01   6.9294222e+01   4.6264451e+05
   8.1700000e+00  -1.4908546e+01   5.2274101e+00  -5.0315781e+01   7.6143835e-01   1.6017717e+01   6.9294223e+01   4.6257754e+05
   8.1800000e+00  -1.4936973e+01   5.2373409e+00  -5.0316947e+01   7.6320682e-01   1.6017711e+01   6.9294223e+01   4.6251056e+05
   8.1900000e+00  -1.4965401e+01   5.2472703e+00  -5.0318115e+01   7.6497733e-01   1.6017704e+01   6.9294224e+01   4.6244358e+05
   8.2000000e+00  -1.4993830e+01   5.2571985e+00  -5.0319287e+01   7.6674987e-01   1.6017698e+01   6.9294225e+01   4.6237660e+05
   8.2100000e+00  -1.5022260e+01   5.2671254e+00  -5.0320461e+01   7.6852444e-01   1.6017691e+01   6.9294226e+01   4.6230963e+05
   8.2200000e+00  -1.5050691e+01   5.2770511e+00  -5.0321637e+01   7.7030105e-01   1.6017685e+01   6.9294226e+01   4.6224266e+05
   8.2300000e+00  -1.5079122e+01   5.2869754e+00  -5.0322817e+01   7.7207969e-01   1.6017678e+01   6.9294227e+01   4.6217571e+05
   8.2400000e+00  -1.5107555e+01   5.2968985e+00  -5.0323999e+01   7.7386035e-01   1.6017671e+01   6.9294228e+01   4.6210878e+05
   8.2500000e+00  -1.5135988e+01   5.3068202e+00  -5.0325184e+01   7.7564305e-01   1.6017665e+01   6.9294229e+01   4.6204186e+05
   8.2600000e+00  -1.5164423e+01   5.3167407e+00  -5.0326372e+01   7.7742777e-01   1.6017658e+01   6.9294230e+01   4.6197498e+05
   8.2700000e+00  -1.5192858e+01   5.3266598e+00  -5.0327562e+01   7.7921451e-01   1.6017651e+01   6.9294230e+01   4.6190812e+05
   8.2800000e+00  -1.5221294e+01   5.3365777e+00  -5.0328755e+01   7.8100329e-01   1.6017645e+01   6.9294231e+01   4.6184130e+05
   8.2900000e+00  -1.5249732e+01   5.3464943e+00  -5.0329951e+01   7.8279408e-01   1.6017638e+01   6.9294232e+01   4.6177452e+05
   8.3000000e+00  -1.5278170e+01   5.3564095e+00  -5.0331150e+01   7.8458690e-01   1.6017631e+01   6.9294233e+01   4.6170778e+05
   8.3100000e+00  -1.5306609e+01   5.3663235e+00  -5.0332352e+01   7.8638174e-01   1.6017624e+01   6.9294234e+01   4.6164109e+05
   8.3200000e+00  -1.5335049e+01   5.3762361e+00  -5.0333556e+01   7.8817861e-01   1.6017617e+01   6.9294235e+01   4.6157446e+05
   8.3300000e+00  -1.5363490e+01   5.3861474e+00  -5.0334763e+01   7.8997749e-01   1.6017611e+01   6.9294235e+01   4.6150789e+05
   8.3400000e+00  -1.5391932e+01   5.3960574e+00  -5.0335973e+01   7.9177839e-01   1.6017604e+01   6.9294236e+01   4.6144139e+05
   8.3500000e+00  -1.5420374e+01   5.4059661e+00  -5.0337186e+01   7.9358131e-01   1.6017597e+01   6.9294237e+01   4.6137496e+05
   8.3600000e+00  -1.5448818e+01   5.4158734e+00  -5.0338401e+01   7.9538624e-01   1.6017590e+01   6.9294238e+01   4.6130862e+05
   8.3700000e+00  -1.5477263e+01   5.4257794e+00  -5.0339619e+01   7.9719319e-01   1.6017583e+01   6.9294239e+01   4.6124235e+05
   8.3800000e+00  -1.5505708e+01   5.4356841e+00  -5.0340840e+01   7.9900215e-01   1.6017576e+01   6.9294240e+01   4.6117618e+05
   8.3900000e+00  -1.5534155e+01   5.4455874e+00  -5.0342064e+01   8.0081313e-01   1.6017569e+01   6.9294241e+01   4.6111011e+05
   8.4000000e+00  -1.5562602e+01   5.4554895e+00  -5.0343291e+01   8.0262611e-01   1.6017561e+01   6.9294241e+01   4.6104414e+05
   8.4100000e+00  -1.5591050e+01   5.4653901e+00  -5.0344521e+01   8.0444111e-01   1.6017554e+01   6.9294242e+01   4.6097827e+05
   8.4200000e+00  -1.5619500e+01   5.4752894e+00  -5.0345753e+01   8.0625812e-01   1.6017547e+01   6.9294243e+01   4.6091249e+05
   8.4300000e+00  -1.5647950e+01   5.4851874e+00  -5.0346988e+01   8.0807713e-01   1.6017540e+01   6.9294244e+01   4.6084680e+05
   8.4400000e+00  -1.5676401e+01   5.4950840e+00  -5.0348226e+01   8.0989815e-01   1.6017533e+01   6.9294245e+01   4.6078118e+05
   8.4500000e+00  -1.5704853e+01   5.5049793e+00  -5.0349467e+01   8.1172118e-01   1.6017525e+01   6.9294246e+01   4.6071564e+05
   8.4600000e+00  -1.5733306e+01   5.5148732e+00  -5.0350710e+01   8.1354621e-01   1.6017518e+01   6.9294246e+01   4.6065015e+05
   8.4700000e+00  -1.5761760e+01   5.5247658e+00  -5.0351957e+01   8.1537325e-01   1.6017511e+01   6.9294247e+01   4.6058472e+05
   8.4800000e+00  -1.5790215e+01   5.5346570e+00  -5.0353206e+01   8.1720229e-01   1.6017504e+01   6.9294248e+01   4.6051933e+05
   8.4900000e+00  -1.5818671e+01   5.5445468e+00  -5.0354458e+01   8.1903333e-01   1.6017496e+01   6.9294249e+01   4.6045399e+05
   8.5000000e+00  -1.5847127e+01   5.5544353e+00  -5.0355713e+01   8.2086637e-01   1.6017489e+01   6.9294250e+01   4.6038867e+05
   8.5100000e+00  -1.5875585e+01   5.5643225e+00  -5.0356971e+01   8.2270141e-01   1.6017481e+01   6.9294251e+01   4.6032337e+05
   8.5200000e+00  -1.5904044e+01   5.5742082e+00  -5.0358232e+01   8.2453845e-01   1.6017474e+01   6.9294252e+01   4.6025808e+05
   8.5300000e+00  -1.5932504e+01   5.5840926e+00  -5.0359496e+01   8.2637749e-01   1.6017467e+01   6.9294253e+01   4.6019281e+05
   8.5400000e+00  -1.5960964e+01   5.5939756e+00  -5.0360763e+01   8.2821852e-01   1.6017459e+01   6.9294254e+01   4.6012754e+05
   8.5500000e+00  -1.5989426e+01   5.6038573e+00  -5.0362032e+01   8.3006155e-01   1.6017452e+01   6.9294254e+01   4.6006228e+05
   8.5600000e+00  -1.6017888e+01   5.6137376e+00  -5.0363304e+01   8.3190657e-01   1.6017444e+01   6.9294255e+01   4.5999703e+05
   8.5700000e+00  -1.6046352e+01   5.6236165e+00  -5.0364580e+01   8.3375358e-01   1.6017437e+01   6.9294256e+01   4.5993178e+05
   8.5800000e+00  -1.6074817e+01   5.6334940e+00  -5.0365858e+01   8.3560258e-01   1.6017429e+01   6.9294257e+01   4.5986653e+05
   8.5900000e+00  -1.6103282e+01   5.6433701e+00  -5.0367139e+01   8.3745358e-01   1.6017422e+01   6.9294258e+01   4.5980128e+05
   8.6000000e+00  -1.6131749e+01   5.6532449e+00  -5.0368423e+01   8.3930656e-01   1.6017414e+01   6.9294259e+01   4.5973603e+05
   8.6100000e+00  -1.6160216e+01   5.6631183e+00  -5.0369709e+01   8.4116153e-01   1.6017407e+01   6.9294260e+01   4.5967078e+05
   8.6200000e+00  -1.6188684e+01   5.6729903e+00  -5.0370999e+01   8.4301849e-01   1.6017399e+01   6.9294261e+01   4.5960552e+05
   8.6300000e+00  -1.6217154e+01   5.6828609e+00  -5.0372292e+01   8.4487743e-01   1.6017391e+01   6.9294262e+01   4.5954025e+05
   8.6400000e+00  -1.6245624e+01   5.6927302e+00  -5.0373587e+01   8.4673836e-01   1.6017384e+01   6.9294263e+01   4.5947498e+05
   8.6500000e+00  -1.6274096e+01   5.7025980e+00  -5.0374886e+01   8.4860127e-01   1.6017376e+01   6.9294264e+01   4.5940971e+05
   8.6600000e+00  -1.6302568e+01   5.7124644e+00  -5.0376187e+01   8.5046616e-01   1.6017368e+01   6.9294265e+01   4.5934444e+05
   8.6700000e+00  -1.6331041e+01   5.7223295e+00  -5.0377491e+01   8.5233304e-01   1.6017360e+01   6.9294266e+01   4.5927918e+05
   8.6800000e+00  -1.6359516e+01   5.7321931e+00  -5.0378799e+01   8.5420189e-01   1.6017352e+01   6.9294267e+01   4.5921393e+05
   8.6900000e+00  -1.6387991e+01   5.7420554e+00  -5.0380109e+01   8.5607272e-01   1.6017345e+01   6.9294268e+01   4.5914870e+05
   8.7000000e+00  -1.6416467e+01   5.7519162e+00  -5.0381422e+01   8.5794553e-01   1.6017337e+01   6.9294269e+01   4.5908350e+05
   8.7100000e+00  -1.6444944e+01   5.7617756e+00  -5.0382738e+01   8.5982031e-01   1.6017329e+01   6.9294270e+01   4.5901833e+05
   8.7200000e+00  -1.6473423e+01   5.7716336e+00  -5.0384057e+01   8.6169707e-01   1.6017321e+01   6.9294270e+01   4.5895319e+05
   8.7300000e+00  -1.6501902e+01   5.7814902e+00  -5.0385379e+01   8.6357580e-01   1.6017313e+01   6.9294271e+01   4.5888810e+05
   8.7400000e+00  -1.6530382e+01   5.7913453e+00  -5.0386704e+01   8.6545651e-01   1.6017305e+01   6.9294272e+01   4.5882305e+05
   8.7500000e+00  -1.6558863e+01   5.8011990e+00  -5.0388032e+01   8.6733919e-01   1.6017297e+01   6.9294273e+01   4.5875805e+05
   8.7600000e+00  -1.6587345e+01   5.8110513e+00  -5.0389363e+01   8.6922383e-01   1.6017289e+01   6.9294274e+01   4.5869310e+05
   8.7700000e+00  -1.6615828e+01   5.8209021e+00  -5.0390696e+01   8.7111045e-01   1.6017281e+01   6.9294275e+01   4.5862822e+05
   8.7800000e+00  -1.6644313e+01   5.8307515e+00  -5.0392033e+01   8.7299904e-01   1.6017273e+01   6.9294276e+01   4.5856339e+05
   8.7900000e+00  -1.6672798e+01   5.8405995e+00  -5.0393373e+01   8.7488959e-01   1.6017264e+01   6.9294277e+01   4.5849862e+05
   8.8000000e+00  -1.6701284e+01   5.8504460e+00  -5.0394716e+01   8.7678210e-01   1.6017256e+01   6.9294278e+01   4.5843392e+05
   8.8100000e+00  -1.6729771e+01   5.8602910e+00  -5.0396062e+01   8.7867658e-01   1.6017248e+01   6.9294280e+01   4.5836927e+05
   8.8200000e+00  -1.6758259e+01   5.8701347e+00  -5.0397410e+01   8.8057303e-01   1.6017240e+01   6.9294281e+01   4.5830469e+05
   8.8300000e+00  -1.6786748e+01   5.8799769e+00  -5.0398762e+01   8.8247143e-01   1.6017231e+01   6.9294282e+01   4.5824017e+05
   8.8400000e+00  -1.6815239e+01   5.8898176e+00  -5.0400117e+01   8.8437180e-01   1.6017223e+01   6.9294283e+01   4.5817572e+05
   8.8500000e+00  -1.6843730e+01   5.8996570e+00  -5.0401475e+01   8.8627412e-01   1.6017215e+01   6.9294284e+01   4.5811134e+05
   8.8600000e+00  -1.6872222e+01   5.9094948e+00  -5.0402835e+01   8.8817840e-01   1.6017207e+01   6.9294285e+01   4.5804703e+05
   8.8700000e+00  -1.6900715e+01   5.9193313e+00  -5.0404199e+01   8.9008464e-01   1.6017198e+01   6.9294286e+01   4.5798279e+05
   8.8800000e+00  -1.6929209e+01   5.9291662e+00  -5.0405566e+01   8.9199284e-01   1.6017190e+01   6.9294287e+01   4.5791862e+05
   8.8900000e+00  -1.6957705e+01   5.9389998e+00  -5.0406936e+01   8.9390299e-01   1.6017181e+01   6.9294288e+01   4.5785452e+05
   8.9000000e+00  -1.6986201e+01   5.9488319e+00  -5.0408309e+01   8.9581509e-01   1.6017173e+01   6.9294289e+01   4.5779049e+05
   8.9100000e+00  -1.7014698e+01   5.9586625e+00  -5.0409685e+01   8.9772914e-01   1.6017164e+01   6.9294290e+01   4.5772654e+05
   8.9200000e+00  -1.7043197e+01   5.9684917e+00  -5.0411064e+01   8.9964515e-01   1.6017156e+01   6.9294291e+01   4.5766266e+05
   8.9300000e+00  -1.7071696e+01   5.9783194e+00  -5.0412446e+01   9.0156310e-01   1.6017147e+01   6.9294292e+01   4.5759885e+05
   8.9400000e+00  -1.7100196e+01   5.9881456e+00  -5.0413831e+01   9.0348301e-01   1.6017139e+01   6.9294293e+01   4.5753511e+05
   8.9500000e+00  -1.7128698e+01   5.9979704e+00  -5.0415219e+01   9.0540486e-01   1.6017130e+01   6.9294294e+01   4.5747145e+05
   8.9600000e+00  -1.7157200e+01   6.0077937e+00  -5.0416610e+01   9.0732865e-01   1.6017121e+01   6.9294295e+01   4.5740786e+05
   8.9700000e+00  -1.7185704e+01   6.0176155e+00  -5.0418004e+01   9.0925440e-01   1.6017113e+01   6.9294296e+01   4.5734435e+05
   8.9800000e+00  -1.7214208e+01   6.0274359e+00  -5.0419402e+01   9.1118208e-01   1.6017104e+01   6.9294297e+01   4.5728091e+05
   8.9900000e+00  -1.7242714e+01   6.0372548e+00  -5.0420802e+01   9.1311171e-01   1.6017095e+01   6.9294298e+01   4.5721755e+05
   9.0000000e+00  -1.7271220e+01   6.0470722e+00  -5.0422205e+01   9.1504328e-01   1.6017087e+01   6.9294299e+01   4.5715425e+05
   9.0100000e+00  -1.7299728e+01   6.0568881e+00  -5.0423612e+01   9.1697678e-01   1.6017078e+01   6.9294300e+01   4.5709103e+05
   9.0200000e+00  -1.7328236e+01   6.0667025e+00  -5.0425022e+01   9.1891223e-01   1.6017069e+01   6.9294301e+01   4.5702787e+05
   9.0300000e+00  -1.7356746e+01   6.0765154e+00  -5.0426434e+01   9.2084962e-01   1.6017060e+01   6.9294302e+01   4.5696478e+05
   9.0400000e+00  -1.7385257e+01   6.0863268e+00  -5.0427850e+01   9.2278894e-01   1.6017051e+01   6.9294304e+01   4.5690174e+05
   9.0500000e+00  -1.7413769e+01   6.0961368e+00  -5.0429269e+01   9.2473019e-01   1.6017042e+01   6.9294305e+01   4.5683876e+05
   9.0600000e+00  -1.7442282e+01   6.1059452e+00  -5.0430691e+01   9.2667338e-01   1.6017033e+01   6.9294306e+01   4.5677583e+05
   9.0700000e+00  -1.7470795e+01   6.1157521e+00  -5.0432116e+01   9.2861850e-01   1.6017024e+01   6.9294307e+01   4.5671296e+05
   9.0800000e+00  -1.7499310e+01   6.1255576e+00  -5.0433545e+01   9.3056555e-01   1.6017015e+01   6.9294308e+01   4.5665012e+05
   9.0900000e+00  -1.7527826e+01   6.1353615e+00  -5.0434976e+01   9.3251454e-01   1.6017006e+01   6.9294309e+01   4.5658734e+05
   9.1000000e+00  -1.7556343e+01   6.1451640e+00  -5.0436410e+01   9.3446545e-01   1.6016997e+01   6.9294310e+01   4.5652459e+05
   9.1100000e+00  -1.7584861e+01   6.1549649e+00  -5.0437848e+01   9.3641828e-01   1.6016988e+01   6.9294311e+01   4.5646188e+05
