t[s]		thtr[deg]	psir[deg]	phir[deg]	CA[-]		Clp[-]		Cld[1/rad]	Cmq[1/rad]	Cnr[1/rad]	CNa[1/rad]	CYb[1/rad]	emp[N]		Ixx[kgm2]	Iyy[kgm2]	Izz[kgm2]	Ixy[kgm2]	Ixz[kgm2]	Iyz[kgm2]	Ixxp[kgm2]	Iyyp[kgm2]	Izzp[kgm2]	Ixyp[kgm2]	Ixzp[kgm2]	Iyzp[kgm2]	massa[kg]	pdin[Pa]	U[m/s]		Xcg[m]		Ycg[m]		Zcg[m]		Xcp[m]		Ycp[m]		Zcp[m]		mp[kg/s]	ax_net[m/s2]	ay_net[m/s2]	az_net[m/s2]	altitude[km]	mach[-]		Rec[km]		long[deg]	gcLat[deg]	gdLat[deg]	gravXV[m/s2]	gravYV[m/s2]	gravZV[m/s2]	gravXB[m/s2]	gravYB[m/s2]	gravZB[m/s2]	AoA[deg]	AoAtotal[deg] 	DLR_pitch[deg]	DLR_yaw[deg]	DLR_roll[deg]
  1.7346000e+001  1.9433003e+001 -2.9750002e+001  0.0000000e+000  7.5949892e-001  3.3099505e+000  2.0706451e+000  4.3641782e+002  4.3641782e+002  6.2545293e+000  6.2545293e+000  4.1282156e+005  3.5341420e+003  6.7977558e+004  6.7977558e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.8648000e+002 -4.8648000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2365740e+004  5.7462911e+004  3.5605115e+002 -7.8771940e+000  0.0000000e+000  0.0000000e+000 -8.6600041e+000  0.0000000e+000  0.0000000e+000  1.6948000e+002  2.5201467e+001  0.0000000e+000  3.1312384e+000  3.0497747e+000  1.0854109e+000  6.3624944e+003  1.5995303e+001  6.9169524e+001  6.9297052e+001 -1.0682055e-002  0.0000000e+000  9.8204805e+000 -8.0367241e+000 -1.0037849e-002  5.6438388e+000 -2.6547608e+000  2.6547608e+000 -3.3427825e+001  1.1235487e+001 -5.1872966e+001
  1.7396000e+001  1.9432985e+001 -2.9750034e+001  0.0000000e+000  7.6128094e-001  3.3215834e+000  2.0873815e+000  4.3822493e+002  4.3822493e+002  6.2637774e+000  6.2637774e+000  4.1259508e+005  3.5327420e+003  6.7953234e+004  6.7953234e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.8648000e+002 -4.8648000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2357266e+004  5.7643401e+004  3.5690831e+002 -7.8766440e+000  0.0000000e+000  0.0000000e+000 -8.6620354e+000  0.0000000e+000  0.0000000e+000  1.6948000e+002  2.5155311e+001  0.0000000e+000  3.0573285e+000  3.0648330e+000  1.0881560e+000  6.3625095e+003  1.5995074e+001  6.9169554e+001  6.9297081e+001 -1.0681942e-002  0.0000000e+000  9.8204342e+000 -8.0366862e+000 -1.0037742e-002  5.6438122e+000 -2.5783956e+000  2.5783956e+000 -3.3427825e+001  1.1235487e+001 -5.1872956e+001
  1.7446000e+001  1.9432967e+001 -2.9750066e+001  0.0000000e+000  7.6306073e-001  3.3332024e+000  2.1040980e+000  4.4002988e+002  4.4002988e+002  6.2730145e+000  6.2730145e+000  4.1236859e+005  3.5313420e+003  6.7928910e+004  6.7928910e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.8648000e+002 -4.8648000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2348792e+004  5.7823169e+004  3.5776317e+002 -7.8760940e+000  0.0000000e+000  0.0000000e+000 -8.6640643e+000  0.0000000e+000  0.0000000e+000  1.6948000e+002  2.5109087e+001  0.0000000e+000  2.9836147e+000  3.0799138e+000  1.0908977e+000  6.3625245e+003  1.5994845e+001  6.9169584e+001  6.9297110e+001 -1.0681828e-002  0.0000000e+000  9.8203877e+000 -8.0366482e+000 -1.0037635e-002  5.6437855e+000 -2.5029937e+000  2.5029937e+000 -3.3427826e+001  1.1235487e+001 -5.1872946e+001
  1.7496000e+001  1.9432948e+001 -2.9750098e+001  0.0000000e+000  7.6483826e-001  3.3448072e+000  2.1207940e+000  4.4183263e+002  4.4183263e+002  6.2822403e+000  6.2822403e+000  4.1214209e+005  3.5299420e+003  6.7904586e+004  6.7904586e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.8648000e+002 -4.8648000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2340318e+004  5.8002203e+004  3.5861571e+002 -7.8755440e+000  0.0000000e+000  0.0000000e+000 -8.6660908e+000  0.0000000e+000  0.0000000e+000  1.6948000e+002  2.5062798e+001  0.0000000e+000  2.9101028e+000  3.0950172e+000  1.0936362e+000  6.3625396e+003  1.5994615e+001  6.9169613e+001  6.9297139e+001 -1.0681715e-002  0.0000000e+000  9.8203412e+000 -8.0366101e+000 -1.0037528e-002  5.6437588e+000 -2.4285460e+000  2.4285460e+000 -3.3427825e+001  1.1235488e+001 -5.1872935e+001
  1.7546000e+001  1.9432929e+001 -2.9750131e+001  0.0000000e+000  7.6661348e-001  3.3563976e+000  2.1374694e+000  4.4363315e+002  4.4363315e+002  6.2914546e+000  6.2914546e+000  4.1191822e+005  3.5285420e+003  6.7880262e+004  6.7880262e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.8648000e+002 -4.8648000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2331844e+004  5.8180494e+004  3.5946595e+002 -7.8749940e+000  0.0000000e+000  0.0000000e+000 -8.6681147e+000  0.0000000e+000  0.0000000e+000  1.6948000e+002  2.5016660e+001  0.0000000e+000  2.8367981e+000  3.1101431e+000  1.0963712e+000  6.3625547e+003  1.5994384e+001  6.9169643e+001  6.9297168e+001 -1.0681601e-002  0.0000000e+000  9.8202947e+000 -8.0365720e+000 -1.0037421e-002  5.6437321e+000 -2.3550429e+000  2.3550429e+000 -3.3427825e+001  1.1235488e+001 -5.1872923e+001
  1.7596000e+001  1.9432909e+001 -2.9750165e+001  0.0000000e+000  7.6608523e-001  3.3658038e+000  2.1505815e+000  4.4501877e+002  4.4501877e+002  6.3006600e+000  6.3006600e+000  4.1169484e+005  3.5271420e+003  6.7855938e+004  6.7855938e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.8648000e+002 -4.8648000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2323370e+004  5.8358116e+004  3.6031414e+002 -7.8744440e+000  0.0000000e+000  0.0000000e+000 -8.6701367e+000  0.0000000e+000  0.0000000e+000  1.6948000e+002  2.4995827e+001  0.0000000e+000  2.7637094e+000  3.1252917e+000  1.0991036e+000  6.3625699e+003  1.5994152e+001  6.9169673e+001  6.9297198e+001 -1.0681486e-002  0.0000000e+000  9.8202480e+000 -8.0365338e+000 -1.0037314e-002  5.6437053e+000 -2.2824735e+000  2.2824735e+000 -3.3427825e+001  1.1235489e+001 -5.1872910e+001
  1.7646000e+001  1.9432890e+001 -2.9750200e+001  0.0000000e+000  7.6215374e-001  3.3720128e+000  2.1584710e+000  4.4579587e+002  4.4579587e+002  6.3092527e+000  6.3092527e+000  4.1147144e+005  3.5257420e+003  6.7831614e+004  6.7831614e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.8648000e+002 -4.8648000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2314896e+004  5.8535810e+004  3.6116260e+002 -7.8738940e+000  0.0000000e+000  0.0000000e+000 -8.6725999e+000  0.0000000e+000  0.0000000e+000  1.6948000e+002  2.5012591e+001  0.0000000e+000  2.6906025e+000  3.1404628e+000  1.1018403e+000  6.3625851e+003  1.5993919e+001  6.9169703e+001  6.9297228e+001 -1.0681372e-002  0.0000000e+000  9.8202013e+000 -8.0364956e+000 -1.0037206e-002  5.6436784e+000 -2.2108153e+000  2.2108153e+000 -3.3427825e+001  1.1235489e+001 -5.1872896e+001
  1.7696000e+001  1.9432870e+001 -2.9750235e+001  0.0000000e+000  7.5821353e-001  3.3782355e+000  2.1663780e+000  4.4657469e+002  4.4657469e+002  6.3175583e+000  6.3175583e+000  4.1124863e+005  3.5243420e+003  6.7807290e+004  6.7807290e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.8648000e+002 -4.8648000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2306422e+004  5.8713754e+004  3.6201190e+002 -7.8733440e+000  0.0000000e+000  0.0000000e+000 -8.6752823e+000  0.0000000e+000  0.0000000e+000  1.6948000e+002  2.5029739e+001  0.0000000e+000  2.6176441e+000  3.1556568e+000  1.1045832e+000  6.3626002e+003  1.5993685e+001  6.9169733e+001  6.9297257e+001 -1.0681257e-002  0.0000000e+000  9.8201546e+000 -8.0364573e+000 -1.0037099e-002  5.6436516e+000 -2.1400592e+000  2.1400592e+000 -3.3427825e+001  1.1235490e+001 -5.1872881e+001
  1.7746000e+001  1.9432850e+001 -2.9750271e+001  0.0000000e+000  7.5426446e-001  3.3844723e+000  2.1743028e+000  4.4735526e+002  4.4735526e+002  6.3258824e+000  6.3258824e+000  4.1103825e+005  3.5229420e+003  6.7782966e+004  6.7782966e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.8648000e+002 -4.8648000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2297948e+004  5.8891954e+004  3.6286211e+002 -7.8727940e+000  0.0000000e+000  0.0000000e+000 -8.6779708e+000  0.0000000e+000  0.0000000e+000  1.6948000e+002  2.5048239e+001  0.0000000e+000  2.5449705e+000  3.1708736e+000  1.1073321e+000  6.3626154e+003  1.5993450e+001  6.9169764e+001  6.9297287e+001 -1.0681142e-002  0.0000000e+000  9.8201077e+000 -8.0364190e+000 -1.0036991e-002  5.6436247e+000 -2.0701973e+000  2.0701973e+000 -3.3427826e+001  1.1235491e+001 -5.1872866e+001
  1.7796000e+001  1.9432830e+001 -2.9750307e+001  0.0000000e+000  7.5030642e-001  3.3907231e+000  2.1822455e+000  4.4813760e+002  4.4813760e+002  6.3342254e+000  6.3342254e+000  4.1082787e+005  3.5215420e+003  6.7758642e+004  6.7758642e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.8648000e+002 -4.8648000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2289474e+004  5.9070415e+004  3.6371324e+002 -7.8722440e+000  0.0000000e+000  0.0000000e+000 -8.6806654e+000  0.0000000e+000  0.0000000e+000  1.6948000e+002  2.5067082e+001  0.0000000e+000  2.4725836e+000  3.1861135e+000  1.1100873e+000  6.3626307e+003  1.5993214e+001  6.9169794e+001  6.9297317e+001 -1.0681027e-002  0.0000000e+000  9.8200608e+000 -8.0363806e+000 -1.0036882e-002  5.6435977e+000 -2.0012220e+000  2.0012220e+000 -3.3427826e+001  1.1235491e+001 -5.1872849e+001
  1.7846000e+001  1.9432809e+001 -2.9750344e+001  0.0000000e+000  7.4633941e-001  3.3969882e+000  2.1902063e+000  4.4892171e+002  4.4892171e+002  6.3425874e+000  6.3425874e+000  4.1061748e+005  3.5201420e+003  6.7734318e+004  6.7734318e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.8648000e+002 -4.8648000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2281000e+004  5.9249134e+004  3.6456533e+002 -7.8716940e+000  0.0000000e+000  0.0000000e+000 -8.6833661e+000  0.0000000e+000  0.0000000e+000  1.6948000e+002  2.5086272e+001  0.0000000e+000  2.4004848e+000  3.2013766e+000  1.1128488e+000  6.3626459e+003  1.5992977e+001  6.9169825e+001  6.9297348e+001 -1.0680912e-002  0.0000000e+000  9.8200138e+000 -8.0363421e+000 -1.0036774e-002  5.6435708e+000 -1.9331256e+000  1.9331256e+000 -3.3427825e+001  1.1235491e+001 -5.1872832e+001
  1.7896000e+001  1.9432788e+001 -2.9750381e+001  0.0000000e+000  7.4236339e-001  3.4032674e+000  2.1981851e+000  4.4970760e+002  4.4970760e+002  6.3509683e+000  6.3509683e+000  4.1040963e+005  3.5187420e+003  6.7709994e+004  6.7709994e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.8648000e+002 -4.8648000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2272526e+004  5.9428110e+004  3.6541839e+002 -7.8711440e+000  0.0000000e+000  0.0000000e+000 -8.6860729e+000  0.0000000e+000  0.0000000e+000  1.6948000e+002  2.5106018e+001  0.0000000e+000  2.3286758e+000  3.2166631e+000  1.1156165e+000  6.3626612e+003  1.5992739e+001  6.9169856e+001  6.9297378e+001 -1.0680796e-002  0.0000000e+000  9.8199668e+000 -8.0363036e+000 -1.0036666e-002  5.6435437e+000 -1.8659005e+000  1.8659005e+000 -3.3427825e+001  1.1235491e+001 -5.1872814e+001
  1.7946000e+001  1.9432767e+001 -2.9750419e+001  0.0000000e+000  7.3837822e-001  3.4095611e+000  2.2061822e+000  4.5049531e+002  4.5049531e+002  6.3593685e+000  6.3593685e+000  4.1021078e+005  3.5173420e+003  6.7685670e+004  6.7685670e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.7866460e+002 -4.7866460e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2264052e+004  5.9607350e+004  3.6627248e+002 -7.8705940e+000  0.0000000e+000  0.0000000e+000 -8.6887860e+000  0.0000000e+000  0.0000000e+000  1.6854160e+002  2.5126851e+001  0.0000000e+000  2.2571585e+000  3.2319730e+000  1.1183906e+000  6.3626765e+003  1.5992500e+001  6.9169887e+001  6.9297408e+001 -1.0680681e-002  0.0000000e+000  9.8199197e+000 -8.0362650e+000 -1.0036557e-002  5.6435167e+000 -1.7995390e+000  1.7995390e+000 -3.3427825e+001  1.1235492e+001 -5.1872794e+001
  1.7996000e+001  1.9432746e+001 -2.9750458e+001  0.0000000e+000  7.3438380e-001  3.4158694e+000  2.2141979e+000  4.5128483e+002  4.5128483e+002  6.3677882e+000  6.3677882e+000  4.1001192e+005  3.5159420e+003  6.7661346e+004  6.7661346e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.7016960e+002 -4.7016960e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2255578e+004  5.9786857e+004  3.6712761e+002 -7.8700440e+000  0.0000000e+000  0.0000000e+000 -8.6915053e+000  0.0000000e+000  0.0000000e+000  1.6752160e+002  2.5148041e+001  0.0000000e+000  2.1859343e+000  3.2473066e+000  1.1211711e+000  6.3626918e+003  1.5992260e+001  6.9169918e+001  6.9297439e+001 -1.0680565e-002  0.0000000e+000  9.8198725e+000 -8.0362264e+000 -1.0036448e-002  5.6434896e+000 -1.7340336e+000  1.7340336e+000 -3.3427825e+001  1.1235492e+001 -5.1872775e+001
  1.8046000e+001  1.9432725e+001 -2.9750497e+001  0.0000000e+000  7.3038013e-001  3.4221923e+000  2.2222322e+000  4.5207619e+002  4.5207619e+002  6.3762273e+000  6.3762273e+000  4.0981306e+005  3.5145420e+003  6.7637803e+004  6.7637803e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.6949000e+002 -4.6949000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2247198e+004  5.9966629e+004  3.6798381e+002 -7.8695400e+000  0.0000000e+000  0.0000000e+000 -8.6942310e+000  0.0000000e+000  0.0000000e+000  1.6744000e+002  2.5169591e+001  0.0000000e+000  2.1150050e+000  3.2626639e+000  1.1239580e+000  6.3627072e+003  1.5992019e+001  6.9169949e+001  6.9297469e+001 -1.0680449e-002  0.0000000e+000  9.8198252e+000 -8.0361877e+000 -1.0036339e-002  5.6434624e+000 -1.6693767e+000  1.6693767e+000 -3.3427826e+001  1.1235492e+001 -5.1872754e+001
  1.8096000e+001  1.9432703e+001 -2.9750537e+001  0.0000000e+000  7.2636715e-001  3.4285299e+000  2.2302851e+000  4.5286938e+002  4.5286938e+002  6.3846861e+000  6.3846861e+000  4.0962097e+005  3.5131420e+003  6.7614329e+004  6.7614329e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.6949000e+002 -4.6949000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2238826e+004  6.0146665e+004  3.6884111e+002 -7.8690400e+000  0.0000000e+000  0.0000000e+000 -8.6969629e+000  0.0000000e+000  0.0000000e+000  1.6744000e+002  2.5192056e+001  0.0000000e+000  2.0443718e+000  3.2780452e+000  1.1267515e+000  6.3627226e+003  1.5991777e+001  6.9169980e+001  6.9297500e+001 -1.0680332e-002  0.0000000e+000  9.8197778e+000 -8.0361489e+000 -1.0036230e-002  5.6434352e+000 -1.6055610e+000  1.6055610e+000 -3.3427826e+001  1.1235492e+001 -5.1872732e+001
  1.8146000e+001  1.9432681e+001 -2.9750578e+001  0.0000000e+000  7.2234460e-001  3.4348826e+000  2.2383572e+000  4.5366446e+002  4.5366446e+002  6.3931650e+000  6.3931650e+000  4.0944048e+005  3.5117420e+003  6.7590854e+004  6.7590854e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.6949000e+002 -4.6949000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2230454e+004  6.0326981e+004  3.6969957e+002 -7.8685400e+000  0.0000000e+000  0.0000000e+000 -8.6997014e+000  0.0000000e+000  0.0000000e+000  1.6744000e+002  2.5215837e+001  0.0000000e+000  1.9740369e+000  3.2934505e+000  1.1295515e+000  6.3627380e+003  1.5991535e+001  6.9170011e+001  6.9297531e+001 -1.0680216e-002  0.0000000e+000  9.8197304e+000 -8.0361101e+000 -1.0036120e-002  5.6434080e+000 -1.5425788e+000  1.5425788e+000 -3.3427826e+001  1.1235493e+001 -5.1872710e+001
  1.8196000e+001  1.9432659e+001 -2.9750619e+001  0.0000000e+000  7.1831238e-001  3.4412505e+000  2.2464487e+000  4.5446145e+002  4.5446145e+002  6.4016643e+000  6.4016643e+000  4.0925999e+005  3.5103420e+003  6.7567380e+004  6.7567380e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.6949000e+002 -4.6949000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2222082e+004  6.0507582e+004  3.7055923e+002 -7.8680400e+000  0.0000000e+000  0.0000000e+000 -8.7024465e+000  0.0000000e+000  0.0000000e+000  1.6744000e+002  2.5239990e+001  0.0000000e+000  1.9040017e+000  3.3088801e+000  1.1323584e+000  6.3627534e+003  1.5991291e+001  6.9170043e+001  6.9297562e+001 -1.0680099e-002  0.0000000e+000  9.8196829e+000 -8.0360712e+000 -1.0036010e-002  5.6433807e+000 -1.4804230e+000  1.4804230e+000 -3.3427826e+001  1.1235494e+001 -5.1872686e+001
  1.8246000e+001  1.9432636e+001 -2.9750660e+001  0.0000000e+000  7.1427047e-001  3.4476337e+000  2.2545596e+000  4.5526036e+002  4.5526036e+002  6.4101840e+000  6.4101840e+000  4.0907949e+005  3.5089420e+003  6.7543905e+004  6.7543905e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.6949000e+002 -4.6949000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2213710e+004  6.0688464e+004  3.7142011e+002 -7.8675400e+000  0.0000000e+000  0.0000000e+000 -8.7051981e+000  0.0000000e+000  0.0000000e+000  1.6744000e+002  2.5264517e+001  0.0000000e+000  1.8342675e+000  3.3243340e+000  1.1351719e+000  6.3627688e+003  1.5991046e+001  6.9170074e+001  6.9297593e+001 -1.0679982e-002  0.0000000e+000  9.8196354e+000 -8.0360323e+000 -1.0035901e-002  5.6433534e+000 -1.4190861e+000  1.4190861e+000 -3.3427826e+001  1.1235494e+001 -5.1872662e+001
  1.8296000e+001  1.9432613e+001 -2.9750703e+001  0.0000000e+000  7.1021880e-001  3.4540324e+000  2.2626901e+000  4.5606120e+002  4.5606120e+002  6.4187243e+000  6.4187243e+000  4.0890510e+005  3.5075420e+003  6.7520431e+004  6.7520431e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.6949000e+002 -4.6949000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2205338e+004  6.0869629e+004  3.7228224e+002 -7.8670400e+000  0.0000000e+000  0.0000000e+000 -8.7079564e+000  0.0000000e+000  0.0000000e+000  1.6744000e+002  2.5289921e+001  0.0000000e+000  1.7648359e+000  3.3398125e+000  1.1379922e+000  6.3627843e+003  1.5990800e+001  6.9170106e+001  6.9297625e+001 -1.0679865e-002  0.0000000e+000  9.8195877e+000 -8.0359933e+000 -1.0035790e-002  5.6433260e+000 -1.3585610e+000  1.3585610e+000 -3.3427826e+001  1.1235494e+001 -5.1872637e+001
  1.8346000e+001  1.9432590e+001 -2.9750746e+001  0.0000000e+000  7.0615717e-001  3.4604467e+000  2.2708406e+000  4.5686400e+002  4.5686400e+002  6.4272855e+000  6.4272855e+000  4.0873707e+005  3.5061420e+003  6.7496956e+004  6.7496956e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.6949000e+002 -4.6949000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2196966e+004  6.1051088e+004  3.7314566e+002 -7.8665400e+000  0.0000000e+000  0.0000000e+000 -8.7107215e+000  0.0000000e+000  0.0000000e+000  1.6744000e+002  2.5316229e+001  0.0000000e+000  1.6957084e+000  3.3553156e+000  1.1408195e+000  6.3627998e+003  1.5990554e+001  6.9170138e+001  6.9297656e+001 -1.0679748e-002  0.0000000e+000  9.8195400e+000 -8.0359542e+000 -1.0035680e-002  5.6432986e+000 -1.2988404e+000  1.2988404e+000 -3.3427826e+001  1.1235495e+001 -5.1872611e+001
  1.8396000e+001  1.9432567e+001 -2.9750789e+001  0.0000000e+000  7.0208553e-001  3.4668769e+000  2.2790111e+000  4.5766878e+002  4.5766878e+002  6.4358679e+000  6.4358679e+000  4.0856903e+005  3.5047420e+003  6.7473482e+004  6.7473482e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.6949000e+002 -4.6949000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2188594e+004  6.1232843e+004  3.7401041e+002 -7.8660400e+000  0.0000000e+000  0.0000000e+000 -8.7134933e+000  0.0000000e+000  0.0000000e+000  1.6744000e+002  2.5342922e+001  0.0000000e+000  1.6268863e+000  3.3708436e+000  1.1436537e+000  6.3628153e+003  1.5990306e+001  6.9170170e+001  6.9297688e+001 -1.0679630e-002  0.0000000e+000  9.8194922e+000 -8.0359151e+000 -1.0035570e-002  5.6432712e+000 -1.2399172e+000  1.2399172e+000 -3.3427826e+001  1.1235494e+001 -5.1872584e+001
  1.8446000e+001  1.9432544e+001 -2.9750833e+001  0.0000000e+000  6.9800382e-001  3.4733229e+000  2.2872019e+000  4.5847554e+002  4.5847554e+002  6.4444714e+000  6.4444714e+000  4.0840100e+005  3.5033420e+003  6.7450007e+004  6.7450007e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.6949000e+002 -4.6949000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2180222e+004  6.1414891e+004  3.7487651e+002 -7.8655400e+000  0.0000000e+000  0.0000000e+000 -8.7162721e+000  0.0000000e+000  0.0000000e+000  1.6744000e+002  2.5370004e+001  0.0000000e+000  1.5583710e+000  3.3863965e+000  1.1464950e+000  6.3628309e+003  1.5990058e+001  6.9170202e+001  6.9297719e+001 -1.0679512e-002  0.0000000e+000  9.8194443e+000 -8.0358759e+000 -1.0035459e-002  5.6432437e+000 -1.1817844e+000  1.1817844e+000 -3.3427826e+001  1.1235495e+001 -5.1872557e+001
  1.8496000e+001  1.9432520e+001 -2.9750878e+001  0.0000000e+000  6.9391194e-001  3.4797850e+000  2.2954130e+000  4.5928432e+002  4.5928432e+002  6.4530963e+000  6.4530963e+000  4.0824432e+005  3.5019420e+003  6.7426533e+004  6.7426533e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.6949000e+002 -4.6949000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2171850e+004  6.1597237e+004  3.7574399e+002 -7.8650400e+000  0.0000000e+000  0.0000000e+000 -8.7190577e+000  0.0000000e+000  0.0000000e+000  1.6744000e+002  2.5398412e+001  0.0000000e+000  1.4901638e+000  3.4019746e+000  1.1493433e+000  6.3628464e+003  1.5989808e+001  6.9170234e+001  6.9297751e+001 -1.0679394e-002  0.0000000e+000  9.8193964e+000 -8.0358366e+000 -1.0035348e-002  5.6432161e+000 -1.1244349e+000  1.1244349e+000 -3.3427826e+001  1.1235496e+001 -5.1872528e+001
  1.8546000e+001  1.9432496e+001 -2.9750923e+001  0.0000000e+000  6.8980960e-001  3.4862636e+000  2.3036451e+000  4.6009516e+002  4.6009516e+002  6.4617433e+000  6.4617433e+000  4.0809573e+005  3.5005420e+003  6.7403058e+004  6.7403058e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.6949000e+002 -4.6949000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2163478e+004  6.1779900e+004  3.7661292e+002 -7.8645400e+000  0.0000000e+000  0.0000000e+000 -8.7218505e+000  0.0000000e+000  0.0000000e+000  1.6744000e+002  2.5427883e+001  0.0000000e+000  1.4222663e+000  3.4175780e+000  1.1521988e+000  6.3628620e+003  1.5989558e+001  6.9170267e+001  6.9297783e+001 -1.0679276e-002  0.0000000e+000  9.8193484e+000 -8.0357973e+000 -1.0035237e-002  5.6431886e+000 -1.0678616e+000  1.0678616e+000 -3.3427826e+001  1.1235496e+001 -5.1872499e+001
  1.8596000e+001  1.9432472e+001 -2.9750969e+001  0.0000000e+000  6.8569672e-001  3.4927588e+000  2.3118983e+000  4.6090808e+002  4.6090808e+002  6.4704125e+000  6.4704125e+000  4.0794715e+005  3.4991420e+003  6.7379584e+004  6.7379584e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.6949000e+002 -4.6949000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2155106e+004  6.1962880e+004  3.7748334e+002 -7.8640400e+000  0.0000000e+000  0.0000000e+000 -8.7246504e+000  0.0000000e+000  0.0000000e+000  1.6744000e+002  2.5457756e+001  0.0000000e+000  1.3546799e+000  3.4332068e+000  1.1550617e+000  6.3628776e+003  1.5989307e+001  6.9170299e+001  6.9297815e+001 -1.0679157e-002  0.0000000e+000  9.8193003e+000 -8.0357579e+000 -1.0035125e-002  5.6431609e+000 -1.0120577e+000  1.0120577e+000 -3.3427827e+001  1.1235497e+001 -5.1872469e+001
  1.8646000e+001  1.9432447e+001 -2.9751015e+001  0.0000000e+000  6.8157324e-001  3.4992708e+000  2.3201728e+000  4.6172310e+002  4.6172310e+002  6.4791040e+000  6.4791040e+000  4.0779856e+005  3.4977420e+003  6.7356109e+004  6.7356109e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.8000000e+001 -4.6949000e+002 -4.6949000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.2146734e+004  6.2146179e+004  3.7835527e+002 -7.8635400e+000  0.0000000e+000  0.0000000e+000 -8.7274575e+000  0.0000000e+000  0.0000000e+000  1.6744000e+002  2.5488034e+001  0.0000000e+000  1.2874056e+000  3.4488612e+000  1.1579320e+000  6.3628933e+003  1.5989054e+001  6.9170332e+001  6.9297847e+001 -1.0679039e-002  0.0000000e+000  9.8192521e+000 -8.0357185e+000 -1.0035014e-002  5.6431333e+000 -9.5701623e-001  9.5701623e-001 -3.3427826e+001  1.1235497e+001 -5.1872438e+001
