t[s]	emp[N]	Ixx[kgm2]	Iyy[kgm2]	Izz[kgm2]	massa[kg]	Xcg[m]	altitude[km]	long[deg]	gdLat[deg]	DLR_pitch[deg]	DLR_yaw[deg]	DLR_roll[deg]
79.520000000	10529.709061197	663.896594933	46491.923170435	46491.923170435	3608.318875631	-6.964002896	87.343122653	-44.155368652	-2.135089038	22.578861061	7.588321668	-39.646147012
79.530000000	10473.810805286	663.875590822	46491.898875136	46491.898875136	3608.277398160	-6.964002844	87.368348889	-44.155300049	-2.135030278	22.580845771	7.587011205	-39.641847889
79.540000000	10418.064255783	663.854714901	46491.874766226	46491.874766226	3608.236177414	-6.964002789	87.393574471	-44.155231445	-2.134971519	22.582830339	7.585700988	-39.637548587
79.550000000	10362.469991139	663.833966791	46491.850843053	46491.850843053	3608.195212490	-6.964002729	87.418799396	-44.155162842	-2.134912758	22.584814766	7.584391019	-39.633249107
79.560000000	10307.028589804	663.813346113	46491.827104969	46491.827104969	3608.154502482	-6.964002665	87.444023663	-44.155094239	-2.134853998	22.586799051	7.583081296	-39.628949450
79.570000000	10251.740630228	663.792852488	46491.803551323	46491.803551323	3608.114046485	-6.964002598	87.469247271	-44.155025635	-2.134795238	22.588783194	7.581771820	-39.624649615
79.580000000	10196.606690860	663.772485538	46491.780181466	46491.780181466	3608.073843595	-6.964002527	87.494470219	-44.154957032	-2.134736477	22.590767196	7.580462592	-39.620349601
79.590000000	10141.627350152	663.752244884	46491.756994747	46491.756994747	3608.033892906	-6.964002453	87.519692505	-44.154888429	-2.134677717	22.592751056	7.579153610	-39.616049411
79.600000000	10086.803186554	663.732130147	46491.733990518	46491.733990518	3607.994193515	-6.964002377	87.544914128	-44.154819826	-2.134618956	22.594734775	7.577844877	-39.611749042
79.610000000	10032.134778515	663.712140950	46491.711168127	46491.711168127	3607.954744515	-6.964002297	87.570135086	-44.154751223	-2.134560195	22.596718352	7.576536391	-39.607448497
79.620000000	9977.622704487	663.692276912	46491.688526925	46491.688526925	3607.915545002	-6.964002215	87.595355377	-44.154682620	-2.134501434	22.598701787	7.575228153	-39.603147773
79.630000000	9923.267542918	663.672537656	46491.666066262	46491.666066262	3607.876594071	-6.964002130	87.620575001	-44.154614018	-2.134442673	22.600685081	7.573920163	-39.598846873
79.640000000	9869.069872259	663.652922803	46491.643785489	46491.643785489	3607.837890818	-6.964002044	87.645793956	-44.154545415	-2.134383912	22.602668233	7.572612422	-39.594545795
79.650000000	9815.030270961	663.633431975	46491.621683954	46491.621683954	3607.799434338	-6.964001956	87.671012241	-44.154476812	-2.134325151	22.604651243	7.571304929	-39.590244540
79.660000000	9761.149317473	663.614064791	46491.599761010	46491.599761010	3607.761223725	-6.964001866	87.696229854	-44.154408210	-2.134266389	22.606634113	7.569997685	-39.585943108
79.670000000	9707.427590247	663.594820875	46491.578016005	46491.578016005	3607.723258075	-6.964001775	87.721446793	-44.154339608	-2.134207628	22.608616840	7.568690689	-39.581641499
79.680000000	9653.865667730	663.575699847	46491.556448289	46491.556448289	3607.685536482	-6.964001682	87.746663058	-44.154271005	-2.134148866	22.610599426	7.567383942	-39.577339713
79.690000000	9600.464128376	663.556701329	46491.535057214	46491.535057214	3607.648058043	-6.964001589	87.771878647	-44.154202403	-2.134090104	22.612581870	7.566077445	-39.573037751
79.700000000	9547.223550632	663.537824941	46491.513842128	46491.513842128	3607.610821853	-6.964001495	87.797093558	-44.154133801	-2.134031342	22.614564173	7.564771197	-39.568735611
79.710000000	9494.144512949	663.519070306	46491.492802383	46491.492802383	3607.573827006	-6.964001400	87.822307790	-44.154065199	-2.133972580	22.616546335	7.563465198	-39.564433295
79.720000000	9441.227593779	663.500437045	46491.471937328	46491.471937328	3607.537072597	-6.964001305	87.847521342	-44.153996597	-2.133913818	22.618528355	7.562159449	-39.560130803
79.730000000	9388.473371570	663.481924779	46491.451246313	46491.451246313	3607.500557722	-6.964001211	87.872734212	-44.153927995	-2.133855056	22.620510233	7.560853950	-39.555828134
79.740000000	9335.882424773	663.463533129	46491.430728689	46491.430728689	3607.464281476	-6.964001116	87.897946399	-44.153859393	-2.133796294	22.622491970	7.559548700	-39.551525288
79.750000000	9283.455331838	663.445261717	46491.410383805	46491.410383805	3607.428242954	-6.964001022	87.923157901	-44.153790791	-2.133737531	22.624473565	7.558243702	-39.547222266
79.760000000	9231.192671215	663.427110164	46491.390211011	46491.390211011	3607.392441252	-6.964000928	87.948368717	-44.153722190	-2.133678769	22.626455019	7.556938953	-39.542919069
79.770000000	9179.095021355	663.409078091	46491.370209659	46491.370209659	3607.356875463	-6.964000835	87.973578846	-44.153653588	-2.133620006	22.628436332	7.555634455	-39.538615695
79.780000000	9127.162960707	663.391165121	46491.350379097	46491.350379097	3607.321544684	-6.964000744	87.998788286	-44.153584987	-2.133561244	22.630417503	7.554330208	-39.534312145
79.790000000	9075.397067722	663.373370873	46491.330718677	46491.330718677	3607.286448010	-6.964000653	88.023997036	-44.153516385	-2.133502481	22.632398532	7.553026211	-39.530008419
79.800000000	9023.797920850	663.355694970	46491.311227748	46491.311227748	3607.251584536	-6.964000565	88.049205094	-44.153447784	-2.133443718	22.634379420	7.551722466	-39.525704517
79.810000000	8972.366098542	663.338137033	46491.291905660	46491.291905660	3607.216953356	-6.964000478	88.074412459	-44.153379183	-2.133384956	22.636360167	7.550418972	-39.521400439
79.820000000	8921.102179246	663.320696683	46491.272751763	46491.272751763	3607.182553567	-6.964000393	88.099619129	-44.153310582	-2.133326193	22.638340772	7.549115729	-39.517096186
79.830000000	8870.006741414	663.303373542	46491.253765408	46491.253765408	3607.148384263	-6.964000310	88.124825103	-44.153241981	-2.133267430	22.640321236	7.547812738	-39.512791757
79.840000000	8819.080363496	663.286167230	46491.234945944	46491.234945944	3607.114444539	-6.964000230	88.150030380	-44.153173380	-2.133208667	22.642301559	7.546509998	-39.508487152
79.850000000	8768.323623942	663.269077370	46491.216292722	46491.216292722	3607.080733491	-6.964000152	88.175234958	-44.153104779	-2.133149904	22.644281740	7.545207511	-39.504182372
79.860000000	8717.737101201	663.252103583	46491.197805092	46491.197805092	3607.047250214	-6.964000077	88.200438836	-44.153036178	-2.133091141	22.646261780	7.543905275	-39.499877417
79.870000000	8667.321373725	663.235245489	46491.179482404	46491.179482404	3607.013993802	-6.964000006	88.225642013	-44.152967577	-2.133032377	22.648241678	7.542603292	-39.495572287
79.880000000	8617.077003999	663.218502635	46491.161323889	46491.161323889	3606.980963226	-6.963999937	88.250844486	-44.152898977	-2.132973614	22.650221435	7.541301562	-39.491266981
79.890000000	8567.004472940	663.201874178	46491.143328162	46491.143328162	3606.948156811	-6.963999872	88.276046255	-44.152830376	-2.132914851	22.652201050	7.540000084	-39.486961501
79.900000000	8517.104235480	663.185359152	46491.125493648	46491.125493648	3606.915572678	-6.963999811	88.301247319	-44.152761776	-2.132856088	22.654180524	7.538698858	-39.482655846
79.910000000	8467.376746539	663.168956590	46491.107818766	46491.107818766	3606.883208950	-6.963999752	88.326447676	-44.152693175	-2.132797324	22.656159855	7.537397884	-39.478350018
79.920000000	8417.822461038	663.152665526	46491.090301941	46491.090301941	3606.851063746	-6.963999697	88.351647326	-44.152624575	-2.132738561	22.658139044	7.536097163	-39.474044017
79.930000000	8368.441833897	663.136484995	46491.072941594	46491.072941594	3606.819135189	-6.963999644	88.376846267	-44.152555975	-2.132679797	22.660118091	7.534796694	-39.469737843
79.940000000	8319.235320038	663.120414031	46491.055736146	46491.055736146	3606.787421400	-6.963999595	88.402044498	-44.152487375	-2.132621034	22.662096995	7.533496478	-39.465431497
79.950000000	8270.203374381	663.104451666	46491.038684020	46491.038684020	3606.755920499	-6.963999549	88.427242018	-44.152418775	-2.132562270	22.664075756	7.532196513	-39.461124979
79.960000000	8221.346451847	663.088596935	46491.021783638	46491.021783638	3606.724630608	-6.963999505	88.452438826	-44.152350176	-2.132503507	22.666054374	7.530896801	-39.456818290
79.970000000	8172.665007356	663.072848872	46491.005033422	46491.005033422	3606.693549849	-6.963999465	88.477634921	-44.152281576	-2.132444743	22.668032849	7.529597341	-39.452511431
79.980000000	8124.159495829	663.057206510	46490.988431793	46490.988431793	3606.662676342	-6.963999427	88.502830301	-44.152212977	-2.132385980	22.670011180	7.528298133	-39.448204401
79.990000000	8075.830372186	663.041668883	46490.971977175	46490.971977175	3606.632008209	-6.963999392	88.528024965	-44.152144378	-2.132327216	22.671989367	7.526999176	-39.443897202
80.000000000	8027.678091349	663.026235026	46490.955667989	46490.955667989	3606.601543571	-6.963999359	88.553218913	-44.152075779	-2.132268452	22.673967410	7.525700472	-39.439589834
80.010000000	7979.703108238	663.010903972	46490.939502657	46490.939502657	3606.571280549	-6.963999329	88.578412144	-44.152007180	-2.132209688	22.675945309	7.524402020	-39.435282297
80.020000000	7931.905877774	662.995674755	46490.923479601	46490.923479601	3606.541217265	-6.963999302	88.603604655	-44.151938582	-2.132150925	22.677923063	7.523103820	-39.430974592
80.030000000	7884.286854877	662.980546409	46490.907597243	46490.907597243	3606.511351839	-6.963999277	88.628796446	-44.151869983	-2.132092161	22.679900672	7.521805871	-39.426666720
80.040000000	7836.846494468	662.965517967	46490.891854005	46490.891854005	3606.481682393	-6.963999255	88.653987516	-44.151801385	-2.132033397	22.681878137	7.520508174	-39.422358680
80.050000000	7789.585251467	662.950588463	46490.876248310	46490.876248310	3606.452207048	-6.963999235	88.679177864	-44.151732788	-2.131974633	22.683855456	7.519210729	-39.418050475
80.060000000	7742.503580796	662.935756932	46490.860778579	46490.860778579	3606.422923926	-6.963999217	88.704367488	-44.151664190	-2.131915870	22.685832630	7.517913536	-39.413742103
80.070000000	7695.601937376	662.921022407	46490.845443234	46490.845443234	3606.393831147	-6.963999201	88.729556388	-44.151595593	-2.131857106	22.687809658	7.516616594	-39.409433565
80.080000000	7648.880776125	662.906383922	46490.830240697	46490.830240697	3606.364926833	-6.963999188	88.754744561	-44.151526996	-2.131798342	22.689786541	7.515319904	-39.405124863
80.090000000	7602.340551966	662.891840511	46490.815169391	46490.815169391	3606.336209105	-6.963999177	88.779932008	-44.151458399	-2.131739578	22.691763277	7.514023466	-39.400815996
80.100000000	7555.981719820	662.877391207	46490.800227737	46490.800227737	3606.307676085	-6.963999168	88.805118727	-44.151389803	-2.131680814	22.693739867	7.512727279	-39.396506965
80.110000000	7509.804734606	662.863035045	46490.785414158	46490.785414158	3606.279325893	-6.963999161	88.830304717	-44.151321207	-2.131622050	22.695716310	7.511431344	-39.392197771
80.120000000	7463.810051245	662.848771058	46490.770727075	46490.770727075	3606.251156651	-6.963999156	88.855489976	-44.151252611	-2.131563287	22.697692607	7.510135660	-39.387888414
80.130000000	7417.998124658	662.834598281	46490.756164911	46490.756164911	3606.223166480	-6.963999152	88.880674504	-44.151184016	-2.131504523	22.699668756	7.508840227	-39.383578894
80.140000000	7372.369409766	662.820515746	46490.741726087	46490.741726087	3606.195353501	-6.963999151	88.905858300	-44.151115421	-2.131445759	22.701644759	7.507545046	-39.379269213
80.150000000	7326.924361490	662.806522489	46490.727409027	46490.727409027	3606.167715835	-6.963999151	88.931041362	-44.151046826	-2.131386995	22.703620613	7.506250116	-39.374959370
80.160000000	7281.663434749	662.792617542	46490.713212150	46490.713212150	3606.140251604	-6.963999153	88.956223689	-44.150978232	-2.131328231	22.705596321	7.504955437	-39.370649366
80.170000000	7236.587084466	662.778799939	46490.699133881	46490.699133881	3606.112958929	-6.963999157	88.981405280	-44.150909638	-2.131269467	22.707571880	7.503661010	-39.366339202
80.180000000	7191.695765559	662.765068715	46490.685172640	46490.685172640	3606.085835932	-6.963999162	89.006586134	-44.150841044	-2.131210704	22.709547291	7.502366834	-39.362028878
80.190000000	7146.989932951	662.751422903	46490.671326850	46490.671326850	3606.058880732	-6.963999169	89.031766250	-44.150772451	-2.131151940	22.711522554	7.501072909	-39.357718395
80.200000000	7102.470041562	662.737861538	46490.657594933	46490.657594933	3606.032091452	-6.963999177	89.056945626	-44.150703858	-2.131093176	22.713497668	7.499779235	-39.353407753
80.210000000	7058.136546312	662.724383652	46490.643975310	46490.643975310	3606.005466214	-6.963999187	89.082124262	-44.150635265	-2.131034412	22.715472633	7.498485812	-39.349096953
80.220000000	7013.989902122	662.710988280	46490.630466405	46490.630466405	3605.979003137	-6.963999198	89.107302156	-44.150566673	-2.130975649	22.717447450	7.497192640	-39.344785994
80.230000000	6970.030563912	662.697674456	46490.617066638	46490.617066638	3605.952700343	-6.963999210	89.132479308	-44.150498082	-2.130916885	22.719422117	7.495899719	-39.340474879
80.240000000	6926.258986605	662.684441213	46490.603774433	46490.603774433	3605.926555954	-6.963999224	89.157655715	-44.150429490	-2.130858121	22.721396634	7.494607049	-39.336163606
80.250000000	6882.675625119	662.671287585	46490.590588210	46490.590588210	3605.900568091	-6.963999239	89.182831378	-44.150360900	-2.130799358	22.723371002	7.493314630	-39.331852178
80.260000000	6839.280934376	662.658212607	46490.577506393	46490.577506393	3605.874734875	-6.963999255	89.208006295	-44.150292309	-2.130740594	22.725345220	7.492022461	-39.327540594
80.270000000	6796.075369296	662.645215311	46490.564527403	46490.564527403	3605.849054427	-6.963999272	89.233180464	-44.150223720	-2.130681830	22.727319288	7.490730544	-39.323228854
80.280000000	6753.059384801	662.632294732	46490.551649662	46490.551649662	3605.823524869	-6.963999290	89.258353885	-44.150155130	-2.130623067	22.729293205	7.489438877	-39.318916960
80.290000000	6710.233435810	662.619449904	46490.538871592	46490.538871592	3605.798144322	-6.963999308	89.283526556	-44.150086541	-2.130564303	22.731266972	7.488147460	-39.314604911
80.300000000	6667.597977245	662.606679861	46490.526191615	46490.526191615	3605.772910906	-6.963999328	89.308698476	-44.150017953	-2.130505540	22.733240588	7.486856295	-39.310292709
80.310000000	6625.153464026	662.593983636	46490.513608154	46490.513608154	3605.747822743	-6.963999349	89.333869645	-44.149949365	-2.130446776	22.735214053	7.485565380	-39.305980354
80.320000000	6582.900351074	662.581360263	46490.501119629	46490.501119629	3605.722877955	-6.963999370	89.359040061	-44.149880778	-2.130388013	22.737187366	7.484274715	-39.301667846
80.330000000	6540.839093309	662.568808776	46490.488724465	46490.488724465	3605.698074663	-6.963999392	89.384209723	-44.149812191	-2.130329249	22.739160529	7.482984301	-39.297355185
80.340000000	6498.970145653	662.556328209	46490.476421081	46490.476421081	3605.673410987	-6.963999415	89.409378629	-44.149743604	-2.130270486	22.741133539	7.481694138	-39.293042374
80.350000000	6457.293963025	662.543917596	46490.464207901	46490.464207901	3605.648885050	-6.963999438	89.434546779	-44.149675019	-2.130211723	22.743106397	7.480404225	-39.288729411
80.360000000	6415.811000346	662.531575970	46490.452083347	46490.452083347	3605.624494972	-6.963999462	89.459714172	-44.149606433	-2.130152960	22.745079103	7.479114562	-39.284416297
80.370000000	6374.521712538	662.519302366	46490.440045840	46490.440045840	3605.600238874	-6.963999486	89.484880806	-44.149537849	-2.130094196	22.747051657	7.477825150	-39.280103033
